variant,seed,split_mode,split_seed,MAE,RMSE,MAPE,MAE_commercial,MAE_residential,MAE_industrial,MAE_school,MAE_university,MAE_hospital,MAE_transport,MAE_park,MAE_multi_zone,best_val_MAE,epochs_run,n_params,train_time_s,device,status,timestamp
lstm,49,random_paired,49,0.1884498447179794,0.2704901397228241,12.815174460411072,0.1838253140449524,0.1940620690584182,0.2281785309314727,0.2007450759410858,0.221908763051033,0.1966869384050369,0.1749510020017624,0.1799365580081939,0.1880040764808654,0.1879569590091705,66,623027,8.8,cpu,ok,2026-08-22T00:37:59
lstm,50,random_paired,50,0.2032899707555771,0.2822182774543762,14.957697689533234,0.1979737877845764,0.2073894143104553,0.2473644167184829,0.2175584882497787,0.2374168783426284,0.2124954909086227,0.1894401907920837,0.1928579807281494,0.2022460103034973,0.2377123683691024,36,623027,4.9,cpu,ok,2026-08-22T00:38:04
lstm,51,random_paired,51,0.2163437157869339,0.3169228732585907,15.50767719745636,0.2120202481746673,0.2200508862733841,0.2493279576301574,0.2262517660856247,0.2434475421905517,0.222373217344284,0.2056882679462433,0.2084383070468902,0.2157300859689712,0.2218142449855804,25,623027,3.4,cpu,ok,2026-08-22T00:38:07
gcn_gru,47,random_paired,47,0.0866506546735763,0.1795350164175033,5.869875475764275,0.0838528275489807,0.0878184586763382,0.1113383844494819,0.0840476155281066,0.1010757982730865,0.09054446965456,0.0815191939473152,0.0819976851344108,0.0864039286971092,0.1333845853805542,68,32707,4.9,cpu,ok,2026-08-22T00:38:12
gcn_gru,48,random_paired,48,0.1045616865158081,0.1909064650535583,7.066696882247925,0.0992505103349685,0.1050371825695037,0.1510755866765976,0.1142699271440506,0.1349486410617828,0.1145442798733711,0.0923304483294487,0.0939278602600097,0.103050597012043,0.0950331687927246,50,32707,3.4,cpu,ok,2026-08-22T00:38:16
gcn_gru,49,random_paired,49,0.0974582731723785,0.1877039074897766,6.721961498260498,0.0939415246248245,0.0968735441565513,0.1290542185306549,0.100504994392395,0.1156812757253646,0.1033398211002349,0.0899245887994766,0.0904605388641357,0.0963334292173385,0.1095723956823349,40,32707,2.8,cpu,ok,2026-08-22T00:38:19
gcn_gru,50,random_paired,50,0.0801276341080665,0.1525017768144607,5.4740168154239655,0.076624147593975,0.0814241766929626,0.1096856668591499,0.080949418246746,0.0984567031264305,0.0849090218544006,0.0730372369289398,0.0738032385706901,0.0795191600918769,0.1292968690395355,41,32707,2.8,cpu,ok,2026-08-22T00:38:21
gcn_gru,51,random_paired,51,0.1011131033301353,0.1981739252805709,7.183234393596649,0.0980733633041381,0.1016020029783248,0.1280934959650039,0.104543000459671,0.1185987815260887,0.106304295361042,0.094288669526577,0.0954227223992347,0.1003937795758247,0.0987063497304916,46,32707,3.1,cpu,ok,2026-08-22T00:38:25
stgcn,47,random_paired,47,0.088665634393692,0.1810460537672042,5.94106912612915,0.0859195664525032,0.0905432254076004,0.1133836284279823,0.0871801227331161,0.103850670158863,0.0927808657288551,0.0830370709300041,0.0835936293005943,0.0884929671883583,0.1376754939556121,55,32579,4.5,cpu,ok,2026-08-22T00:38:29
stgcn,48,random_paired,48,0.1019432917237281,0.1836154460906982,6.968203186988831,0.0976749435067176,0.1031193137168884,0.1418302208185196,0.1069875359535217,0.1273670494556427,0.1104545816779136,0.0922557488083839,0.0927811115980148,0.1010506451129913,0.0902227908372879,42,32579,3.5,cpu,ok,2026-08-22T00:38:33
stgcn,49,random_paired,49,0.0908165127038955,0.176963061094284,6.15532323718071,0.0882447436451911,0.0903603062033653,0.1157276779413223,0.0882899910211563,0.103326141834259,0.0945518687367439,0.0859635323286056,0.0856813713908195,0.090196669101715,0.1017214283347129,60,32579,4.8,cpu,ok,2026-08-22T00:38:37
stgcn,50,random_paired,50,0.0878809913992881,0.171279951930046,5.81139549612999,0.0833921879529953,0.0891270190477371,0.1271822303533554,0.0981462821364402,0.1146425828337669,0.0972727611660957,0.0767826065421104,0.0790971145033836,0.0866780504584312,0.1375234574079513,25,32579,1.9,cpu,ok,2026-08-22T00:38:39
stgcn,51,random_paired,51,0.10085712373256683,0.20062100887298584,7.076440006494522,0.09813977777957916,0.10110357403755188,0.12705422937870026,0.10391727834939957,0.11727595329284668,0.1059812381863594,0.09455638378858566,0.09539314359426498,0.1002010926604271,0.0963829830288887,41,32579,3.4,cpu,ok,2026-08-22T00:38:43
